160.12,162.78,165.28,167.67,170.01,172.33,174.68,177.08,179.58,182.25,185.16,188.43,192.29,197.23,204.69,211.31,219.19,224.66,236.22,250.87
161.08,163.76,166.26,168.66,171.01,173.33,175.68,178.09,180.61,183.28,186.19,189.47,193.35,198.29,205.78,212.42,220.31,225.8,237.39,252.07
162.04,164.73,167.24,169.65,172,174.33,176.69,179.11,181.63,184.31,187.23,190.52,194.4,199.36,206.87,213.52,221.44,226.94,238.55,253.26
163.01,165.7,168.22,170.63,172.99,175.33,177.7,180.12,182.65,185.33,188.27,191.56,195.46,200.43,207.95,214.63,222.56,228.07,239.72,254.46
163.97,166.67,169.2,171.62,173.99,176.33,178.7,181.13,183.67,186.36,189.3,192.61,196.51,201.5,209.04,215.73,223.69,229.21,240.88,255.66
164.94,167.64,170.18,172.61,174.98,177.33,179.71,182.15,184.69,187.39,190.34,193.65,197.57,202.57,210.13,216.84,224.81,230.35,242.04,256.86
165.9,168.62,171.16,173.59,175.97,178.33,180.72,183.16,185.71,188.42,191.37,194.7,198.62,203.64,211.22,217.94,225.93,231.48,243.21,258.05
166.87,169.59,172.14,174.58,176.97,179.33,181.72,184.17,186.73,189.45,192.41,195.74,199.68,204.7,212.3,219.04,227.06,232.62,244.37,259.25
167.83,170.56,173.12,175.57,177.96,180.33,182.73,185.19,187.75,190.47,193.44,196.79,200.73,205.77,213.39,220.15,228.18,233.76,245.53,260.44
168.79,171.53,174.1,176.55,178.95,181.33,183.74,186.2,188.77,191.5,194.48,197.83,201.79,206.84,214.48,221.25,229.3,234.89,246.7,261.64
169.76,172.51,175.08,177.54,179.95,182.33,184.74,187.21,189.79,192.53,195.52,198.88,202.84,207.91,215.56,222.35,230.42,236.03,247.86,262.83
170.72,173.48,176.06,178.53,180.94,183.33,185.75,188.23,190.81,193.56,196.55,199.92,203.9,208.97,216.65,223.46,231.54,237.16,249.02,264.03
171.69,174.45,177.04,179.51,181.93,184.33,186.76,189.24,191.83,194.58,197.59,200.96,204.95,210.04,217.73,224.56,232.67,238.29,250.18,265.22
172.65,175.42,178.02,180.5,182.93,185.33,187.76,190.25,192.85,195.61,198.62,202.01,206,211.11,218.82,225.66,233.79,239.43,251.34,266.41
173.62,176.4,179,181.49,183.92,186.33,188.77,191.27,193.87,196.64,199.66,203.05,207.06,212.17,219.91,226.76,234.91,240.56,252.5,267.61
174.58,177.37,179.98,182.47,184.91,187.33,189.78,192.28,194.89,197.67,200.69,204.1,208.11,213.24,220.99,227.86,236.03,241.69,253.66,268.8
175.55,178.34,180.96,183.46,185.91,188.33,190.78,193.29,195.91,198.69,201.73,205.14,209.17,214.31,222.08,228.96,237.15,242.83,254.82,269.99
176.51,179.31,181.94,184.45,186.9,189.33,191.79,194.31,196.93,199.72,202.76,206.18,210.22,215.37,223.16,230.06,238.27,243.96,255.98,271.18
177.48,180.29,182.92,185.43,187.89,190.33,192.8,195.32,197.95,200.75,203.79,207.23,211.27,216.44,224.24,231.16,239.39,245.09,257.13,272.37
178.44,181.26,183.9,186.42,188.89,191.33,193.8,196.33,198.97,201.77,204.83,208.27,212.32,217.5,225.33,232.27,240.5,246.22,258.29,273.56
179.41,182.23,184.88,187.41,189.88,192.33,194.81,197.34,199.99,202.8,205.86,209.31,213.38,218.57,226.41,233.37,241.62,247.35,259.45,274.75
180.38,183.21,185.86,188.4,190.87,193.33,195.81,198.36,201.01,203.83,206.9,210.35,214.43,219.63,227.5,234.46,242.74,248.49,260.61,275.94
181.34,184.18,186.84,189.38,191.87,194.33,196.82,199.37,202.03,204.85,207.93,211.4,215.48,220.7,228.58,235.56,243.86,249.62,261.76,277.13
182.31,185.15,187.82,190.37,192.86,195.33,197.83,200.38,203.05,205.88,208.97,212.44,216.54,221.76,229.66,236.66,244.98,250.75,262.92,278.31
183.27,186.13,188.8,191.36,193.85,196.33,198.83,201.4,204.07,206.91,210,213.48,217.59,222.83,230.75,237.76,246.09,251.88,264.08,279.5
184.24,187.1,189.78,192.34,194.85,197.33,199.84,202.41,205.09,207.93,211.03,214.52,218.64,223.89,231.83,238.86,247.21,253.01,265.23,280.69
185.21,188.07,190.76,193.33,195.84,198.33,200.85,203.42,206.11,208.96,212.07,215.57,219.69,224.96,232.91,239.96,248.33,254.14,266.39,281.87
186.17,189.05,191.74,194.32,196.84,199.33,201.85,204.43,207.12,209.99,213.1,216.61,220.74,226.02,233.99,241.06,249.45,255.26,267.54,283.06
